amenity,name,latitude,longitude,addr:street
pharmacy,Farmacia Paris Suc.,-17.7600456,-63.182453,
pharmacy,Farmacia Baratillo,-17.7748106,-63.1806195,Avenida Uruguay
pharmacy,Farmacia Japon,-17.7764797,-63.1797768,
pharmacy,Farmacia Jhustinne,-17.7523242,-63.193582,Avenida Antonio Vaca Diez
pharmacy,Farmacias Chavez,-17.8232266,-63.1838307,Cuarto Anillo
pharmacy,Farma-U,-17.7697556,-63.2019492,
pharmacy,Farmamedic,-17.7586017,-63.1837514,Tercer Anillo Externo
pharmacy,Farmacia Jireh,-17.8223214,-63.1764783,Cuarto Anillo
pharmacy,Farmacia ISA,-17.77813,-63.2038636,Tercer Anillo Interno
pharmacy,Farmacia Virgen La Bella,-17.8190238,-63.1701146,Cuarto Anillo
pharmacy,Farmacia Niño Salvador,-17.7773603,-63.2039985,
pharmacy,Farmacia Jéssica,-17.7773817,-63.204421,
pharmacy,,-17.7773819,-63.2060294,
pharmacy,Farmacia,-17.7915255,-63.2172243,
pharmacy,Eco Farma,-17.7651651,-63.1998319,Avenida Marcelo Terceros Bánzer
pharmacy,Farmacia Nela,-17.7906118,-63.1480449,Avenida Cuarto Anillo
pharmacy,Farmacia,-17.7861101,-63.1844588,Calle Colón
pharmacy,Enfermeria Camba,-17.7869681,-63.1843527,Calle Colón
pharmacy,Farmacias Bolivia,-17.7954037,-63.2058175,Avenida Piraí
pharmacy,Farmacia Diego Mauricio,-17.7919588,-63.1983519,
pharmacy,Farmacia Favi,-17.7890786,-63.1895295,
pharmacy,Farmacia Aileen,-17.7888033,-63.188028,
pharmacy,Natalia,-17.7927345,-63.1909219,
pharmacy,Farmacia Susan,-17.7815805,-63.1873514,Sara
pharmacy,Farmacia Jassid,-17.7823854,-63.1872945,Sara
pharmacy,Farmaliada,-17.7518664,-63.1869104,
pharmacy,Farmacia Paris,-17.7946292,-63.1923515,
pharmacy,Farmacia Mariela,-17.7959739,-63.193143,
pharmacy,Farmacia Farmatodo,-17.7863779,-63.184543,Calle Colón
pharmacy,Farmacia Ruvi,-17.7759953,-63.1899822,Calle México
pharmacy,Estar Sano,-17.7703236,-63.2042481,
pharmacy,,-17.7571026,-63.2002307,
pharmacy,Farma Aliada,-17.7931087,-63.1872814,Avenida Grigotá
pharmacy,Farmacía Ana Paola,-17.7413488,-63.1899028,Avenida Ovidio Barbery Justiniano
pharmacy,Cremer,-17.7666366,-63.1628339,
pharmacy,Los Jazmines,-17.753741,-63.1875437,Avenida Ovidio Barbery Justiniano
pharmacy,Farmacia El Paraiso,-17.7898955,-63.1713581,Avenida Viedma
pharmacy,Farmacia,-17.7798719,-63.1745724,Calle Charcas
pharmacy,Farmacia SA,-17.7852011,-63.1761904,Calle Ñuflo de Chávez
pharmacy,Farmacia ABC,-17.784217,-63.172493,Calle Ballivián
pharmacy,Rosalin,-17.7783114,-63.1740005,
pharmacy,Farmacia Bio Vital,-17.7814306,-63.1859634,Calle Santa Bárbara
pharmacy,Farmacia Maida Pinto,-17.7518966,-63.1289085,
pharmacy,Farma Unidas,-17.7631916,-63.1598015,Avenida Mutualista
pharmacy,Farmacia de Vida,-17.7810252,-63.1851383,
pharmacy,Farmacia Bautista,-17.760976,-63.1630548,Calle Capitan Manuel Tovar
pharmacy,Farmacia Grigotta,-17.7704459,-63.1664955,Avenida Mutualista
pharmacy,Farmacia Arimatea,-17.7741435,-63.1835693,Calle Libertad
pharmacy,Farmacia,-17.7657649,-63.1615712,Los Taracoés
pharmacy,Farmacia Luana,-17.7652963,-63.1611507,Avenida Mutualista
pharmacy,Farma Chris,-17.7619121,-63.1584577,Avenida Mutualista
pharmacy,Farmacia Janel,-17.7517002,-63.1213089,Avenida Los Chacos
pharmacy,Farmacia,-17.7832635,-63.1928036,Calle Alameda Junín
pharmacy,Farmacia,-17.780443,-63.17943,Calle Charcas
pharmacy,Farmacia Monteagudo,-19.8053701,-63.9566505,Calle Sucre
pharmacy,Luz,-19.80563,-63.9578051,RN6: Monteagudo
pharmacy,Virgen del Rosario,-19.8014418,-63.9551348,Calle Sucre
pharmacy,,-17.3923156,-66.199466,
pharmacy,Evan's,-17.3871775,-66.1532891,
pharmacy,Farmacia Pando,-17.3701562,-66.1513202,Avenida Pando
pharmacy,El Arbol,-17.3991837,-66.1760988,Avenida Litoral
pharmacy,Luz de Cristo,-17.7982304,-63.1884968,Avenida Ana Barba
pharmacy,Pharma,-17.3527675,-66.1896411,
pharmacy,Osmar,-16.4945349,-68.1591128,Avenida Entre Rios
pharmacy,,-16.5397912,-68.0539901,
pharmacy,Verónica,-17.3929771,-66.1544463,
pharmacy,Rosas Pampa,-16.5418337,-68.1730311,
pharmacy,Rosana,-16.5417644,-68.1720304,
pharmacy,Gared,-16.5420982,-68.1719537,
pharmacy,A. L. J. Farma,-16.5365556,-68.1645786,
pharmacy,Revelación,-16.4912884,-68.2004167,Avenida Juan Pablo II
pharmacy,Super Red,-16.487747,-68.1992667,
pharmacy,Misterio de Luz,-16.4879618,-68.1992033,
pharmacy,Torrent I,-16.4892565,-68.1997328,
pharmacy,El Dorado,-16.4887767,-68.2010504,
pharmacy,El poder de la cruz,-16.4881345,-68.2009926,
pharmacy,Flor de Dios,-16.4891191,-68.2011541,Alfredo Pascoe
pharmacy,Juan Pablo II,-16.4885536,-68.2008924,
pharmacy,Issol,-16.4903035,-68.2015359,
pharmacy,Issol,-16.4914024,-68.2001893,
pharmacy,Virgen de remedios,-20.9352572,-66.2200766,
pharmacy,Rubens,-17.37431,-66.1592612,
pharmacy,Colón 2,-17.3877863,-66.1531871,
pharmacy,Casa de Salud,-16.5111521,-68.1572963,Calle C Medina
pharmacy,24 de Agosto,-16.5134342,-68.1603291,Calle 8
pharmacy,San Isidro (S.I.),-16.5119973,-68.157458,Calle 8
pharmacy,Ana Laura,-16.5246099,-68.1632707,Avenida 3
pharmacy,Farmacia Elva,-14.8580376,-66.7478813,
pharmacy,Nueva Farma,-17.7978533,-63.1932785,
pharmacy,Paty,-17.795635,-63.192849,
pharmacy,Torrico,-17.792301,-63.190583,
pharmacy,GIMVIC -MANI MED,-16.5633635,-68.2199615,
pharmacy,Farmacia Bella Vista,-16.5265194,-68.0945277,
pharmacy,Vida y Salud,-17.8191789,-63.2111618,
pharmacy,Fcia Satelite Norte,-17.6047936,-63.1403374,
pharmacy,Fcia Sucrefar,-17.6043013,-63.1410159,
pharmacy,Urkupiña,-17.6054279,-63.140934,
pharmacy,Atenas,-17.3875658,-66.1587785,
pharmacy,Farma M & M,-17.3938234,-66.1416839,Avenida Guillermo Urquidi
pharmacy,Gutierrez,-17.3964436,-66.1490734,
pharmacy,Oruro,-17.3866074,-66.1587543,
pharmacy,Farmacia Oruro,-16.4957864,-68.1319742,
pharmacy,,-17.7867556,-63.1730516,
pharmacy,Ecofarmacia,-19.5801077,-65.7553221,
pharmacy,,-17.2552381,-64.3611914,
pharmacy,,-17.2544664,-64.3616461,
pharmacy,,-17.1978244,-64.5371185,
pharmacy,Palma Verde,-17.757913,-63.094087,
pharmacy,Angheli y Adriana,-17.764305,-63.094445,
pharmacy,Maria Auxiliadora 2,-17.759468,-63.095057,
pharmacy,Los Sauces,-17.7313556,-63.1779249,
pharmacy,Farmacia Carmiñia,-16.5001229,-68.1529147,
pharmacy,,-16.5013253,-68.1561993,
pharmacy,,-19.0067638,-57.7198524,
pharmacy,Farmacia San Sebastián,-16.4993766,-68.1218751,Calle Carrasco
pharmacy,Solet,-16.5302607,-68.1559776,Calle 30 B
pharmacy,J.B.L.,-16.5310823,-68.1547168,Calle 31 B
pharmacy,Cies,-17.762196,-63.16443,
pharmacy,Farmacias Bolivia - Estación Teleférico Línea Amarilla,-16.5185339,-68.1499608,Avenida Panorámica
pharmacy,,-16.5218516,-68.2106109,Avenida Junin
pharmacy,San Gabriel,-16.5215015,-68.2102966,Avenida Junin
pharmacy,Unicruz,-16.4999646,-68.1450294,
pharmacy,Gloria,-16.4957525,-68.1319633,Calle Colón
pharmacy,Los Andes,-20.4645981,-66.8260559,Avenida Potosí
pharmacy,Farmacia Camiri,-20.040555,-63.5170161,
pharmacy,,-17.3901861,-66.1518244,
pharmacy,Evangélica,-17.3458989,-66.2032731,
pharmacy,Ruth,-16.5275673,-68.1580633,Avenida Escalona y Aguero
pharmacy,Don Bosco I,-16.5278095,-68.1581626,Avenida Escalona y Aguero
pharmacy,,-16.5287966,-68.1526084,Calle 27 B
pharmacy,Farmacia Shabbat Shalom,-16.5237998,-68.1497702,
pharmacy,,-17.9153874,-64.5309251,
pharmacy,,-17.3987926,-63.827299,
pharmacy,Sajama,-17.3893589,-66.1549017,
pharmacy,PharmaGrand,-17.390604,-66.1487327,
pharmacy,Plus E & E,-16.4964471,-68.1295748,Calle Coroico
pharmacy,Farmacias Bolivia,-16.4974451,-68.1287069,Calle Yungas
pharmacy,Farmacia Jaldin,-17.3424682,-63.2489267,
pharmacy,Farmacia Damaris,-17.3404251,-63.2507751,
pharmacy,Farmacia La Nuestra,-16.5245023,-68.1499073,Avenida Satélite
pharmacy,Farmacias Bolivia - Gran Plaza,-16.527262,-68.1484741,Avenida Alfredo Sanjines
pharmacy,Farmacia Mas Vida,-17.3660238,-66.1473521,Calle Los Lirios
pharmacy,Farmacia Copacabana,-22.733638,-64.343606,
pharmacy,Atenea,-19.0446028,-65.2584046,Avenida H. Siles
pharmacy,San Juan de Circa,-19.0446237,-65.2586674,Avenida H. Siles
pharmacy,La Esperanza,-19.0444629,-65.2588386,Avenida H. Siles
pharmacy,Farmacia La Plata,-19.045896,-65.2594444,Capitán Agustín Ravelo
pharmacy,La Capital,-19.0466543,-65.2591897,Calle Aniceto Arce
pharmacy,,-17.3569715,-66.1766498,
pharmacy,,-17.3562175,-66.1772693,
pharmacy,Farmacias Bolivia - Ciudad Satélite,-16.5236938,-68.1519512,Avenida Satélite
pharmacy,Farmacia RASIEL,-16.525017,-68.1519466,Arturo Ballivian Otero
pharmacy,,-19.0529097,-65.253242,Pasaje Agustín Iturricha
pharmacy,Avril Mayté,-16.4888769,-68.1580101,Cristo redentor
pharmacy,San José,-16.487694,-68.1572407,Juan XXIII
pharmacy,Farmacia Paurito,-17.8453925,-63.1073606,Avenida Paurito
pharmacy,Farmacorp,-17.8226944,-63.1446212,Avenida Paurito
pharmacy,Farmacia Okinawa,-17.8268665,-63.134551,Avenida Plan Tres Mil
pharmacy,,-17.3951898,-66.1494662,
pharmacy,Farmacia Cruz Del Sur,-19.5874507,-65.7545272,Calle Bustillos
pharmacy,Farmacia Berito,-19.5795678,-65.7561398,Avenida Litoral
pharmacy,Farmacia San Pablo,-19.5779956,-65.7527776,Avenida Santa Cruz
pharmacy,Farmacia San Francisco,-19.587738,-65.7553064,Calle Bolivar
pharmacy,Farmacia San Andres,-19.5790241,-65.7535115,Avenida Santa Cruz
pharmacy,Farmacia San Benito,-19.5797446,-65.7540443,Avenida Santa Cruz
pharmacy,Farmacia San Judas Tadeo,-19.5796786,-65.7536938,15 de mayo
pharmacy,Farmacia Santa Rita,-19.5786873,-65.7533614,Pando
pharmacy,Bristol,-19.582207,-65.7578118,
pharmacy,Farma-diet,-16.4968491,-68.1844424,
pharmacy,Farmacia Antonino,-19.5879577,-65.7545998,Calle Bustillos
pharmacy,Farmacia Nazareth,-19.5869314,-65.7545594,Calle Bustillos
pharmacy,Farmacias Bolivia,-16.4913093,-68.144699,Avenida Perú
pharmacy,Farmacia Camiri,-20.038237,-63.5216486,Cochabamba esquina Bolívar
pharmacy,FarmaCorp,-17.3638619,-66.1793015,Avenida Simón Lopez
pharmacy,Farmacia Maria Elena,-17.8310333,-63.1250306,
pharmacy,Farmacias Bolivia,-16.5084685,-68.126912,Avenida 6 de Agosto
pharmacy,Farmacias Chavez - 6 de Agosto,-16.5112334,-68.1241237,Avenida 6 de Agosto
pharmacy,Gloria,-16.5405731,-68.0894146,
pharmacy,Farmacia Gloria,-16.5304033,-68.087522,
pharmacy,Farmacia Santiago Salud,-16.5145838,-68.1438036,
pharmacy,Isis,-16.4880557,-68.1435364,
pharmacy,,-17.3929456,-66.272914,
pharmacy,Farmacia San Jose,-19.586,-65.7566445,
pharmacy,Tu Solución,-17.37619,-66.1689575,
pharmacy,Farmacia,-17.978543,-67.1333161,
pharmacy,Farmacia,-17.9520202,-67.1107893,
pharmacy,Farmacia Isis,-14.8568574,-66.7462794,Calle Cochabamba
pharmacy,La Luz,-17.3855352,-66.149102,
pharmacy,,-17.3841863,-66.1589324,
pharmacy,,-17.3828752,-66.1455725,Avenida Aniceto Arce
pharmacy,Farmacia Sanidad,-19.1235046,-64.3240196,
pharmacy,Nuevo Mundo,-19.1228552,-64.3233725,
pharmacy,Virgen de Guadalupe,-19.1217301,-64.3237032,
pharmacy,,-16.5006993,-68.1265683,
pharmacy,Farmacia,-16.9114278,-62.6168867,
pharmacy,San Juan de Dios,-16.91083,-62.6173454,
pharmacy,FARMEDICAL,-16.5222237,-68.1557119,
pharmacy,San Antonio,-18.4660799,-66.5698083,
pharmacy,Brisa,-17.7542153,-62.9974333,
pharmacy,Neucy,-17.7538673,-62.9959554,
pharmacy,Jerusalem,-17.7536693,-62.9958588,
pharmacy,Peniel,-17.7548029,-62.9960531,
pharmacy,Farmacia El Quior,-17.8477427,-63.0908507,Avenida Principal El Quior
pharmacy,Farmacias Gloria,-16.5134125,-68.1288959,Avenida Ecuador
pharmacy,,-16.4900269,-68.1606448,
pharmacy,,-17.3972934,-66.1546959,
pharmacy,Diana,-17.3937037,-66.2793108,Calle 23 de Marzo
pharmacy,Armentia,-16.4913137,-68.1361868,
pharmacy,,-16.5165907,-68.198445,Punata
pharmacy,Farmacia Luz y vida,-16.5197057,-68.2116329,
pharmacy,Farmacia Ela,-18.0076471,-63.3913327,RN7: La Guardia-Samaipata
pharmacy,La Predilecta,-16.5110799,-68.1678023,Calle Evadidos del Paraguay
pharmacy,Santa Gemma,-16.513704,-68.1337488,
pharmacy,Terminal,-19.5581211,-65.7619,
pharmacy,Katunta,-16.5208496,-68.158279,Avenida Satélite
pharmacy,,-17.4095876,-66.1505153,
pharmacy,Biomédica,-16.4886531,-68.1719205,
pharmacy,Suiza I,-16.4909728,-68.2089579,Calle Cuzco
pharmacy,Tomás,-17.4571349,-66.1571146,
pharmacy,Nuestra Señora de Santa Barbara,-17.4486543,-66.1556264,Encañada
pharmacy,Aida Luz,-17.3904737,-66.1541018,
pharmacy,Synapsis,-17.3626905,-66.1812718,Avenida Simón Lopez
pharmacy,La Esmeralda,-17.3760868,-66.1617979,
pharmacy,Farmacias Bolivia,-16.5112284,-68.1637479,
pharmacy,,-16.5098121,-68.1642978,Calle 5
pharmacy,La Salud,-17.3876169,-66.1530948,
pharmacy,Nueva Era,-17.3899879,-66.1526789,
pharmacy,Farmadermia,-17.3871837,-66.1541612,
pharmacy,El Buen Pastor,-17.3453226,-66.2046447,
pharmacy,Farmacia Chávez,-17.7994639,-63.1352775,Avenida Primero de Mayo
pharmacy,Farmacia Eymar,-17.800815,-63.1351399,14 Este
pharmacy,Farmacia Artesanal,-17.8003501,-63.1352883,Avenida Primero de Mayo
pharmacy,Los Robles,-17.3868939,-66.1520874,
pharmacy,Virgen Morena,-16.5090559,-68.1623136,Calle 4
pharmacy,Farmacias Eternidad,-16.5078689,-68.162658,Calle Franco Valle
pharmacy,Virgen de Copacabana III,-16.5051888,-68.1630082,Avenida 6 de Marzo
pharmacy,,-17.3458004,-66.1916994,
pharmacy,,-17.3465122,-66.1906318,
pharmacy,Farmacia Cruz Verde,-14.83095,-64.8973931,
pharmacy,,-17.3821833,-66.1200719,
pharmacy,,-16.495511,-68.102453,
pharmacy,,-17.3913173,-66.1501179,
pharmacy,,-17.9783057,-67.0548677,
pharmacy,,-17.3879019,-66.1579569,
pharmacy,,-17.3989737,-66.1576423,
pharmacy,Farmacia Pompeya,-17.7617704,-63.1618945,
pharmacy,Farmacias UMSA,-16.4986027,-68.1325153,Calle Mercado
pharmacy,,-17.9734531,-67.1025286,
pharmacy,,-17.3887293,-66.1109212,
pharmacy,FarmaCorp,-17.3722182,-66.1639809,
pharmacy,Farmacia All Pharmacy2,-16.505631,-68.1208963,
pharmacy,Farmacia Mary,-17.841372,-63.110224,
pharmacy,Divino Maestro,-17.3679401,-66.1943627,
pharmacy,Madre Auxiliadora,-16.5015839,-68.1410697,
pharmacy,Farmacia Mariana de Jesus,-16.4977176,-68.1441763,
pharmacy,Farmacias Bolivia,-16.4951785,-68.1351827,Calle Comercio
pharmacy,Super Farmacia,-16.4955099,-68.1350607,
pharmacy,Super Farmacia,-16.4965637,-68.1356929,
pharmacy,Farmacias Bolivia,-16.494696,-68.1361254,Calle Comercio
pharmacy,Farmacias Bolivia,-16.4945921,-68.1363519,Calle Comercio
pharmacy,Farmacia Quirogq,-17.7378119,-63.1060791,
pharmacy,Farmacia Luz de Dios,-16.4929488,-68.1424835,
pharmacy,Farmacias Chávez,-17.7673408,-63.1153407,RN4: Santa Cruz-Cotoca
pharmacy,Farmacias Catedral,-16.5093715,-68.1263564,
pharmacy,Coral,-17.3696688,-66.1886303,
pharmacy,Farmacia Ecuador,-16.504826,-68.1214145,
pharmacy,Leito,-17.4045738,-66.0188069,
pharmacy,Farmacia Boliviana,-16.4938305,-68.1399251,
pharmacy,Señora de Tepeyac,-16.4951834,-68.1315275,
pharmacy,Jose de Nazaret,-16.4923467,-68.1405647,
pharmacy,Farmacia MecoFarma,-16.5008176,-68.137143,
pharmacy,Gloria,-16.4968884,-68.1347361,
pharmacy,Farmacia Zonia,-16.4980051,-68.1412023,
pharmacy,Farmacia Italia,-16.4991823,-68.1402042,
pharmacy,Farmacia AMAZONAS,-10.8134263,-65.3518559,Av. General Federico Roman
pharmacy,Farmacias Chávez,-17.7510637,-63.1698827,Avenida Cuarto Anillo
pharmacy,,-16.4911313,-68.1228254,
pharmacy,Farmacias Bolivia,-16.4929791,-68.1213023,Avenida German Busch
pharmacy,Farma Center,-16.4941702,-68.1304278,
pharmacy,Farmacia Carmerita,-16.4981495,-68.1347743,
pharmacy,Mifarma,-16.4952721,-68.1379137,Calle Figueroa
pharmacy,,-17.3906872,-66.1501756,
pharmacy,Farmacia Porvenir,-21.5402392,-64.7132037,Avenida Monseñor Font
pharmacy,Farmacia Belen,-21.5399978,-64.713076,Avenida Monseñor Font
pharmacy,Farmacias Cruz Verde,-21.5426102,-64.715768,Pasaje Blanco Galindo
pharmacy,,-17.3848045,-66.1096211,
pharmacy,Farma Center,-17.3878383,-66.1486982,
pharmacy,,-17.3963626,-66.155834,
pharmacy,AleFarma,-17.3941825,-66.154213,
pharmacy,Eternidad,-16.5231275,-68.153694,Calle Diego de Portugal
pharmacy,OpenFarma,-17.3882445,-66.1507247,
pharmacy,Farmacia Okinawa,-17.8276304,-63.1401291,
pharmacy,AleFarma,-17.3908554,-66.1502326,
pharmacy,Farmacia Belén,-22.0929172,-65.5952006,
pharmacy,Corazón de Jesús,-18.9027005,-66.7739337,
pharmacy,Botica Challapata,-18.902002,-66.7723669,
pharmacy,MediFarma Antonella,-18.9016148,-66.7723611,
pharmacy,Farmacia Pagador,-17.4411462,-66.1164006,
pharmacy,Farmacia Lyz,-17.391597,-66.1488464,Calle Pasteur
pharmacy,,-17.3919925,-66.1494148,
pharmacy,La Salud,-21.4431574,-65.7195961,
pharmacy,National,-21.4434973,-65.7202073,
pharmacy,,-16.5265972,-68.1536981,
pharmacy,Walysuma Kolla,-16.4912909,-68.2077525,Avenida Luis Espinal
pharmacy,,-16.4762874,-68.1495565,Avenida Ramos Gavilán
pharmacy,24hr Pharmacy,-19.0449239,-65.2621692,
pharmacy,Pharmacy,-19.5874948,-65.7528376,
pharmacy,Sol Ayalen,-18.3805706,-66.9695504,
pharmacy,24hr Farmica,-19.5729401,-65.7577353,
pharmacy,Farmacia,-19.5702748,-65.7547068,
pharmacy,Santa Elena I,-20.4629248,-66.8260455,
pharmacy,Mifarma Uyuni,-20.4621753,-66.8234092,
pharmacy,Thunupa,-20.4607665,-66.8244255,
pharmacy,La Pastorita,-20.4618896,-66.8213828,
pharmacy,San Pablo,-20.4625273,-66.8244999,
pharmacy,Juliana,-20.4612624,-66.8238039,
pharmacy,Maryluna,-20.4615456,-66.8228508,
pharmacy,Farmacia San Agustin,-19.0458541,-65.2669259,Calle Colón
pharmacy,Farmacia San Cayetano,-19.0450732,-65.2672532,Calle Uyuni
pharmacy,San Agustín,-19.0447892,-65.2643456,Calle Ayacucho
pharmacy,Virgen del Rosario,-20.4586982,-66.825574,
pharmacy,Farmacia Los Angeles,-20.4584774,-66.819872,
pharmacy,Concepción,-20.4595512,-66.8222618,
pharmacy,Dillma,-20.4594022,-66.8222659,
pharmacy,,-17.3929478,-66.1620176,
pharmacy,Andina,-19.5805049,-65.7548365,Carlos Medinaceli
pharmacy,,-18.2011522,-65.1798212,
pharmacy,,-17.3856584,-66.1742464,
pharmacy,Farmacia Ana + Rosa,-17.7761758,-63.1734491,Calle G. Velasco
pharmacy,,-16.5348736,-68.2038571,
pharmacy,Farmacia Jesus Te Sana,-16.534462,-68.2030303,
pharmacy,Farmacias Bolivia,-16.4985627,-68.1345248,Avenida Camacho
pharmacy,Farmacorp,-16.4984224,-68.1644922,Avenida Panorámica
pharmacy,,-17.3884754,-66.1595352,
pharmacy,Cosmos,-17.3938612,-66.1575895,
pharmacy,Shalom,-17.3815456,-66.175036,
pharmacy,,-16.4837362,-68.1437224,Calle Huayna Potosí
pharmacy,,-16.4976146,-68.158223,
pharmacy,InterFarma,-17.3847386,-66.1599138,
pharmacy,Farmacia Ximena,-16.5242754,-68.2018186,
pharmacy,Integración,-16.5022869,-68.1671573,Avenida Juan Pablo II
pharmacy,Farmacia Santa Petrona,-16.5003899,-68.1647922,Calle Rene Dorado
pharmacy,Farmacia Chavez,-16.4958454,-68.1172677,
pharmacy,Farmacia Kolob,-17.4027658,-66.0313875,
pharmacy,Tiens,-17.7977691,-63.1783494,Calle Bumberque
pharmacy,Farmacias Chavez,-10.9970517,-66.0757253,
pharmacy,Farmacia Cristo Rey,-16.4987014,-68.1747592,
pharmacy,Farmacia JyM Linares,-16.4827227,-68.2010327,
pharmacy,Farmacia 26 de julio,-16.4899093,-68.2064652,
pharmacy,Farmacia Famal,-16.4893544,-68.2072596,
pharmacy,Farmacia La Habana,-16.48159,-68.2013598,
pharmacy,Farmacia Vital,-16.4894958,-68.1920095,
pharmacy,Farmacia Victoria,-16.4948175,-68.1741645,
pharmacy,Farmacia Provida,-16.4930066,-68.1797317,
pharmacy,Farmacia Apolo,-16.6530786,-68.3006769,
pharmacy,Farmacia Alfa y Omega,-16.5461433,-68.2001017,
pharmacy,,-17.4020822,-66.1577398,
pharmacy,Farmacia Junin,-16.5236453,-68.212029,
pharmacy,Farmacia Fermamonte,-16.6189564,-68.1819905,
pharmacy,Farmacia Villa Jardin,-16.5454755,-68.1884194,
pharmacy,Farmacia Plin Corp,-16.5230361,-68.2114249,
pharmacy,Farmacia Fortaleza,-16.5224663,-68.2107404,
pharmacy,Farmacia Matias,-16.5220002,-68.2103502,
pharmacy,Farmacia Lourdes,-16.5368845,-68.1794878,
pharmacy,Farmacia 25 de Julio,-16.5375639,-68.1785198,Calle 9
pharmacy,Farmacia Apostol Santiago,-16.5382815,-68.1792294,Calle 9
pharmacy,Farmacia Ariani,-16.5573833,-68.1938938,
pharmacy,Farmacia Puerto del Rosario,-16.5461495,-68.1889462,
pharmacy,Super Farmacia,-16.5526922,-68.195566,Avenida Argelia
pharmacy,Farmacia Arcangel San Miguel,-16.5569752,-68.1929965,
pharmacy,Farmacia Angel Sanatodo,-16.557644,-68.1935903,
pharmacy,Farmacia Safira,-16.5358039,-68.2050713,
pharmacy,Farmacia El Dorado,-16.5348798,-68.203708,
pharmacy,Farmacia Beysa,-16.5336184,-68.2020173,Avenida Cochabamba
pharmacy,Farmacia Yandy,-16.5211983,-68.2097114,
pharmacy,Farmacia Leo,-16.5818413,-68.1860322,
pharmacy,,-16.58086,-68.1858067,
pharmacy,Farmacia Senkata,-16.5815502,-68.185738,
pharmacy,Farmacia Ayelen,-16.6183323,-68.1822112,
pharmacy,Farmacia Damaris,-16.6179815,-68.1822324,
pharmacy,Farmacia Apostol Santiago Senkata,-16.5819058,-68.1845798,
pharmacy,Artesanal,-17.3909958,-66.1593497,
pharmacy,Azul,-17.3936121,-66.1563896,
pharmacy,Farmacia Liliana Manny,-16.5467957,-68.2001409,
pharmacy,Farmacia San Jose I,-16.5573754,-68.1930712,
pharmacy,Farmacia Camila,-16.5243635,-68.1815987,
pharmacy,Farmacia Rymedix,-16.5189335,-68.2074767,
pharmacy,Farmacia Vásquez,-16.5171462,-68.1639297,
pharmacy,Farmacia El Alto,-16.5166919,-68.1653005,
pharmacy,Super Farmacia Virgen de Copacabana XII,-16.5389262,-68.0756118,Avenida Ballivián
pharmacy,Farmacia Ortiz,-16.5853303,-68.18584,
pharmacy,Farmacia Iaso,-16.5856366,-68.1862325,
pharmacy,Farmacia 12 de Agosto,-16.5588982,-68.1966496,
pharmacy,Farmacia Kenko,-16.5595713,-68.1948131,
pharmacy,Farmacia Suma Qamaña,-16.5587993,-68.1954294,
pharmacy,Farmacia Montessori,-16.6191128,-68.1810507,
pharmacy,Farmacia Salud y Union,-16.5190008,-68.1850103,
pharmacy,Farmacia Cesar,-16.5185404,-68.1855187,
pharmacy,Farmacia VR,-16.5982845,-68.1858647,
pharmacy,,-16.5110505,-68.1653625,
pharmacy,Farmacia Ecofarma,-16.5985459,-68.1848831,
pharmacy,Farmacias Bolivia,-17.3921139,-66.1567685,Avenida Heroínas
pharmacy,Farmacia Viviana,-21.6967452,-64.65513,
pharmacy,Farmacias Bolivia,-16.5011437,-68.1346739,Calle Colombia
pharmacy,Farmacia Al paso,-16.5424406,-68.183484,
pharmacy,Farmacia Cristo Rey,-16.5288172,-68.1848798,
pharmacy,Farmacia Ruth Reyna,-16.5897989,-68.1860536,
pharmacy,Farmacia Goodness,-16.5102215,-68.1596562,
pharmacy,Farmacia Hector Yamil,-16.5518644,-68.1966985,
pharmacy,Encarnación,-16.5047818,-68.1531632,Avenida 9 de Abril
pharmacy,Farmacias UMSA,-16.4910405,-68.1402992,Avenida Pando
pharmacy,Farmacia Emuna,-16.5100918,-68.166116,
pharmacy,Farmacia Lucia,-16.4974892,-68.1157629,
pharmacy,Farmacia Yahuita,-16.5001443,-68.1112033,
pharmacy,Farmacorp,-16.5026986,-68.1220608,Avenida Bautista Saavedra
pharmacy,Bolivia,-16.4972792,-68.1189254,Avenida Pasoskanqui
pharmacy,Farmacia Terra,-16.4874415,-68.124509,Avenida Tejada Sorzano
pharmacy,Farmacia Niño Pascualito,-16.5183006,-68.1559367,
pharmacy,Farmacia Leigth,-16.4976964,-68.111446,
pharmacy,,-21.5362894,-64.736656,
pharmacy,Farmacia San Lorenzo,-16.5419578,-68.2320344,
pharmacy,Farmacorp,-16.3751254,-60.959826,Libertad
pharmacy,,-16.4842081,-68.1202897,
pharmacy,Farmacia Franco,-16.5336543,-68.1933237,
pharmacy,Farmacia Hector,-16.5521677,-68.1963156,
pharmacy,Zurich,-17.3731539,-66.1164991,
pharmacy,Farmacia El Carmen,-16.5237338,-68.1974226,
pharmacy,San Expedito,-17.3844079,-66.1478023,
pharmacy,Faacia Gexis,-17.3848039,-66.1481123,
pharmacy,,-16.5088943,-68.0984986,
pharmacy,,-16.5039109,-68.2051196,
pharmacy,Farmacia Flores,-16.4916322,-68.1168902,Calle M. Nuñez del Prado
pharmacy,,-16.5148592,-68.1114431,
pharmacy,FARMACIA GLORIA,-16.4907014,-68.1049557,
pharmacy,,-16.5019389,-68.1049334,
pharmacy,FarmaCorp,-17.3826793,-66.152377,
