departamento,provincia,municipio,codigo_municipio,codigo,nombre,seguro,urbano-rural,telefono,camas
Oruro,S. Pedro de Totora,Totora,41301,400225,Villa Irpoco,TRUE,rural,72497602,0
Oruro,Cercado,Oruro,40101,400226,Pumas Andinos,TRUE,urbano,72319241,0
Oruro,Cercado,Oruro,40101,400227,Verde Uno,TRUE,urbano,5266962,0
Oruro,Cercado,Oruro,40101,400228,Santa Rosa,TRUE,urbano,5283211,0
Oruro,Abaroa,Challapata,40201,400229,Sumaj Causaypaj,TRUE,rural,0,0
Oruro,Cercado,Oruro,40101,400230,Ambulatorio Socamani,TRUE,urbano,5282977,0
Oruro,Sebastian Pagador,Santiago de Huari,41401,400231,P.S. Guadalupe,TRUE,rural,0,2
Oruro,Cercado,Oruro,40101,400232,Centro De Salud  Ambulatorio Vichuloma,FALSE,urbano,0,1
Oruro,Cercado,Oruro,40101,400233,Cdvir Oruro,TRUE,urbano,0,0
Oruro,Cercado,Oruro,40101,400234,Centro Medico Virgen Del Carmen,TRUE,urbano,0,5
Oruro,Cercado,Caracollo,40102,400235,Marka Nueva Llallagua,TRUE,rural,0,2
Oruro,Cercado,Caracollo,40102,400236,Ventilla Pongo,TRUE,rural,0,3
Oruro,Cercado,Caracollo,40102,400237,Ocotavi,TRUE,rural,0,2
Oruro,Cercado,Oruro,40101,400238,Banco De Sangre,TRUE,urbano,0,0
Oruro,Cercado,Oruro,40101,400239,7 De Marzo,TRUE,urbano,0,0
Oruro,Ladislao Cabrera,Salinas de Garci Mendoza,40801,400240,P.S. Virgen De Concepcion De Villa Esperanza,TRUE,rural,0,1
Oruro,Cercado,Oruro,40101,400241,"Policonsultorio ""San Juan De Dios""",TRUE,urbano,0,4
Oruro,Cercado,Oruro,40101,400242,Clinica Medicos San Agustin S.R.L.,TRUE,urbano,0,40
Oruro,Abaroa,Challapata,40201,400243,C.S.A. 1º De Mayo,TRUE,rural,0,0
Oruro,Cercado,Oruro,40101,400244,'Papa Juan Pablo Ii '',TRUE,urbano,71887515,0
Oruro,Abaroa,Challapata,40201,400245,P.S.Humamarca,TRUE,rural,73766199,0
Oruro,Cercado,Caracollo,40102,400246,P.S. Quemalla,TRUE,rural,74255010,1
Oruro,Pantaleon Dalence,Villa Huanuni,40701,400247,P.S. Viluyo,TRUE,rural,5520662,0
Oruro,Carangas,Corque,40301,400248,Andapata Lupe,TRUE,rural,67239294,0
Potosí,Tomas Frias,Potosí,50101,500001,C.S. Cruz Roja,TRUE,urbano,0,7
Potosí,Tomas Frias,Potosí,50101,500002,Hosp. Obrero # 5 Cns,TRUE,urbano,0,167
Potosí,Tomas Frias,Potosí,50101,500003,Hosp. D. Bracamonte,TRUE,urbano,0,108
Potosí,Tomas Frias,Potosí,50101,500004,C.S. Caja Petrolera,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500005,Plan 40,TRUE,urbano,6245816,0
Potosí,Tomas Frias,Potosí,50101,500006,Azangaro,TRUE,rural,73897235,0
Potosí,Tomas Frias,Potosí,50101,500007,Las Delicias,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500008,Pary Orko,TRUE,urbano,6245490,0
Potosí,Tomas Frias,Potosí,50101,500009,C.S. Centro De Emergencias,TRUE,urbano,0,5
Potosí,Tomas Frias,Potosí,50101,500010,Hosp. S.S. Universitario,TRUE,urbano,0,20
Potosí,Tomas Frias,Potosí,50101,500011,San Roque,TRUE,urbano,6262306,39
Potosí,Tomas Frias,Potosí,50101,500012,Hosp. N.I.S. De Concepcion,TRUE,urbano,0,30
Potosí,Tomas Frias,Potosí,50101,500013,C.S. Dispensario San Martin,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500014,C.S. Dispensario San Gerardo,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500015,C.S. Cossmil,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500016,San Cristobal,TRUE,urbano,6227232,0
Potosí,Tomas Frias,Potosí,50101,500017,San Gerardo,TRUE,urbano,6262959,0
Potosí,Tomas Frias,Potosí,50101,500018,C.S. C.I.E.S.,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500019,Pailaviri,TRUE,urbano,6221473,0
Potosí,Tomas Frias,Potosí,50101,500020,C.S. Penal De Cantumarca,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500021,Chaquilla Alta,TRUE,rural,72403989,0
Potosí,Tomas Frias,Potosí,50101,500022,Chullchucani,TRUE,rural,73866699,0
Potosí,Tomas Frias,Potosí,50101,500023,Huari Huari,TRUE,rural,73862783,0
Potosí,Tomas Frias,Potosí,50101,500024,C.S. Emergencia (Sedes),TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500025,Potosi,TRUE,urbano,6225278,0
Potosí,Tomas Frias,Potosí,50101,500026,Cantumarca,TRUE,urbano,6245579,0
Potosí,Tomas Frias,Potosí,50101,500027,San Pedro,TRUE,urbano,6221159,0
Potosí,Tomas Frias,Potosí,50101,500028,Villa Colon,TRUE,urbano,6231338,0
Potosí,Tomas Frias,Potosí,50101,500029,C.S. Clinica Villa Imperial,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500030,C.S. Senac,TRUE,urbano,0,0
Potosí,Tomas Frias,Potosí,50101,500031,Sagrada Familia,TRUE,urbano,6262939,0
Potosí,Tomas Frias,Potosí,50101,500032,Santiago De Ockoruro,TRUE,rural,73866699,0
Potosí,Tomas Frias,Potosí,50101,500033,San Benito,TRUE,urbano,6231339,0
Potosí,Tomas Frias,Potosí,50101,500034,Villa Venezuela,TRUE,urbano,6245702,0
Potosí,Tomas Frias,Tinguipaya,50102,500035,Anthura,TRUE,rural,0,1
Potosí,Tomas Frias,Tinguipaya,50102,500036,Caimoma - Piquira,TRUE,rural,0,0
Potosí,Tomas Frias,Tinguipaya,50102,500037,Challamayu,TRUE,rural,0,4
Potosí,Tomas Frias,Tinguipaya,50102,500038,Jahuacaya,TRUE,rural,0,1
Potosí,Tomas Frias,Tinguipaya,50102,500039,Caritas,TRUE,rural,0,1
Potosí,Tomas Frias,Tinguipaya,50102,500040,Cristo De La Ascension De Kellu Cancha,TRUE,rural,0,2
Potosí,Tomas Frias,Tinguipaya,50102,500041,Sihuayo,TRUE,rural,0,0
Potosí,Tomas Frias,Tinguipaya,50102,500042,Talula,TRUE,rural,0,0
Potosí,Tomas Frias,Tinguipaya,50102,500043,Tinguipaya,TRUE,rural,26136818,1
Potosí,Tomas Frias,Tinguipaya,50102,500044,Tuisuri,TRUE,rural,0,2
Potosí,Tomas Frias,Tinguipaya,50102,500045,Actara,TRUE,rural,0,1
Potosí,Tomas Frias,Villa de Yocalla,50103,500046,Cayara,TRUE,rural,26136459,3
Potosí,Tomas Frias,Villa de Yocalla,50103,500047,Chiracoro,TRUE,rural,26136813,1
Potosí,Tomas Frias,Villa de Yocalla,50103,500049,Totora D,TRUE,rural,26136813,3
Potosí,Tomas Frias,Villa de Yocalla,50103,500050,Turqui,TRUE,rural,26136813,1
Potosí,Tomas Frias,Villa de Yocalla,50103,500051,Yocalla,TRUE,rural,26136813,6
Potosí,Tomas Frias,Villa de Yocalla,50103,500053,Belen Pampa,TRUE,rural,26136813,2
Potosí,Tomas Frias,Belén de Urmiri,50104,500054,Belen De Urmiri,TRUE,rural,0,0
Potosí,Tomas Frias,Belén de Urmiri,50104,500055,Vacuyo,TRUE,rural,10261370,0
Potosí,Tomas Frias,Belén de Urmiri,50104,500056,Puituco,TRUE,rural,71837625,0
Potosí,Rafael Bustillo,Uncía,50201,500057,Cala Cala,TRUE,rural,0,0
Potosí,Rafael Bustillo,Uncía,50201,500058,Santa Maria De Chuquiuta,TRUE,rural,71843159,0
Potosí,Rafael Bustillo,Uncía,50201,500059,Hosp. Obrero Nº11 Uncia,TRUE,urbano,0,70
Potosí,Rafael Bustillo,Uncía,50201,500060,Morocomarca,TRUE,rural,0,0
Potosí,Rafael Bustillo,Uncía,50201,500061,Pata Pata Grande,TRUE,rural,0,0
Potosí,Rafael Bustillo,Uncía,50201,500062,Hospital Civil De Uncia,TRUE,urbano,5820646,0
Potosí,Rafael Bustillo,Uncía,50201,500065,P.S. Cns Chuquiuta,TRUE,urbano,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500066,Amayapampa,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500067,Aymaya,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500068,San Juan De Dios Chayanta,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500069,P.S. Cns Chayanta,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500070,P.S. Pda Chayantaka,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500071,Coataca,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500072,Irupata,TRUE,rural,0,3
Potosí,Rafael Bustillo,Chayanta,50202,500073,San Francisco De Kopana,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500074,Panacachi,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500075,Quinta Pampa,TRUE,rural,0,0
Potosí,Rafael Bustillo,Chayanta,50202,500076,P.S. Cns  Amayapampa,TRUE,rural,0,1
Potosí,Rafael Bustillo,Llallagua,50203,500077,C.S. Cns Policlinico Llallagua,TRUE,urbano,0,0
Potosí,Rafael Bustillo,Llallagua,50203,500078,Camani,TRUE,rural,0,0
Potosí,Rafael Bustillo,Llallagua,50203,500079,Puesto De Salud Jachojo,TRUE,rural,0,0
Potosí,Rafael Bustillo,Llallagua,50203,500080,Hosp. Madre Obrera (Llallagua),TRUE,rural,5820789,0
Potosí,Rafael Bustillo,Llallagua,50203,500081,Uyuni,TRUE,rural,0,0
Potosí,Rafael Bustillo,Llallagua,50203,500082,P.S. Cns  Catavi,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500084,Ancomayu,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500085,Avaroa,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500086,Betanzos,TRUE,rural,26279243,13
Potosí,Cornelio Saavedra,Betanzos,50301,500087,C.S. Betanzos C.N.S.,TRUE,rural,0,1
Potosí,Cornelio Saavedra,Betanzos,50301,500088,Buey Tambo,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500089,Chacpi Grande,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500090,Koa Koa,TRUE,rural,6279032,0
Potosí,Cornelio Saavedra,Betanzos,50301,500091,Lagunillas,TRUE,rural,0,4
Potosí,Cornelio Saavedra,Betanzos,50301,500092,Mamahota,TRUE,rural,10261326,0
Potosí,Cornelio Saavedra,Betanzos,50301,500093,Mariaca,TRUE,rural,72365200,0
Potosí,Cornelio Saavedra,Betanzos,50301,500094,Millares,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500095,Otuyo,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500096,C.S. Poco Poco,TRUE,rural,0,2
Potosí,Cornelio Saavedra,Betanzos,50301,500097,San Blas De Puita,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500098,Quivi Quivi,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500099,Quivincha,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500100,Siporo,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500101,Tirispaya,TRUE,rural,26137100,3
Potosí,Cornelio Saavedra,Betanzos,50301,500102,Tirquibuco,TRUE,rural,10261372,0
Potosí,Cornelio Saavedra,Betanzos,50301,500103,Vila Vila,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Betanzos,50301,500104,Villa Carmen,TRUE,rural,26279216,0
Potosí,Cornelio Saavedra,Betanzos,50301,500105,P.S. Urifaya,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Chaquí,50302,500106,Chaqui,TRUE,rural,26136313,0
Potosí,Cornelio Saavedra,Chaquí,50302,500107,Baï¿½Os Chaqui,TRUE,rural,0,3
Potosí,Cornelio Saavedra,Chaquí,50302,500108,Chico Chico,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Chaquí,50302,500109,Coipasi,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Chaquí,50302,500110,El Palomar,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Chaquí,50302,500111,Don Diego,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500112,Cerca Cancha,TRUE,rural,0,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500113,Challviri,TRUE,rural,77860658,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500114,Migma,TRUE,rural,77863932,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500115,Rodeo,TRUE,rural,72421893,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500116,Colavi,TRUE,rural,71834036,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500117,Tacobamba,TRUE,rural,73873548,0
Potosí,Cornelio Saavedra,Tacobamba,50303,500118,Huerta Mayu,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500119,Ayoma,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500120,Bombori,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500121,Castilla Huma,TRUE,rural,0,5
Potosí,Chayanta,Colquechaca,50401,500122,Chayrapata,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500123,Chuafaya,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500124,San Juan De Dios De Colquechaca,TRUE,rural,0,5
Potosí,Chayanta,Colquechaca,50401,500126,C.S. Colquechaca (C.N.S.),TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500127,Turco,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500128,Futina,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500129,Irucoyana,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500130,Macha,TRUE,rural,68421220,0
Potosí,Chayanta,Colquechaca,50401,500131,Pampa Colorada,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500132,Salinas Alta,TRUE,rural,68421220,0
Potosí,Chayanta,Colquechaca,50401,500133,Tomaycuri,TRUE,rural,0,0
Potosí,Chayanta,Colquechaca,50401,500134,Uluchi,TRUE,rural,0,2
Potosí,Chayanta,Ravelo,50402,500135,Antora,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500136,Huaycoma,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500137,Janina,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500138,Kuturi,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500139,Lacayani,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500140,Pitantora,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500141,San Miguel De Ravelo,TRUE,rural,0,4
Potosí,Chayanta,Ravelo,50402,500142,Rodeo,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500143,Tomoyo,TRUE,rural,0,0
Potosí,Chayanta,Ravelo,50402,500144,Yurubamba,TRUE,rural,0,1
Potosí,Chayanta,Pocoata,50403,500145,Villa Alcarapi,TRUE,rural,10261371,0
Potosí,Chayanta,Pocoata,50403,500146,Collana Tuica,TRUE,rural,136327,0
Potosí,Chayanta,Pocoata,50403,500147,Campaya,TRUE,rural,0,0
Potosí,Chayanta,Pocoata,50403,500148,Huancarani,TRUE,rural,74221435,0
Potosí,Chayanta,Pocoata,50403,500149,Pacotanca,TRUE,rural,67540312,0
Potosí,Chayanta,Pocoata,50403,500150,Santa Barbara,TRUE,rural,67255077,0
Potosí,Chayanta,Pocoata,50403,500151,Quesimpuco,TRUE,rural,10261325,0
Potosí,Chayanta,Pocoata,50403,500152,San Miguel De Khari,TRUE,rural,72414911,0
Potosí,Chayanta,Pocoata,50403,500153,Sarijchi,TRUE,rural,0,0
Potosí,Chayanta,Pocoata,50403,500154,Tolapampa,TRUE,rural,67618982,0
Potosí,Chayanta,Pocoata,50403,500155,Totora,TRUE,rural,73321657,2
Potosí,Chayanta,Pocoata,50403,500156,Ureka,TRUE,rural,10261370,0
Potosí,Chayanta,Pocoata,50403,500157,Yacuaco,TRUE,rural,0,0
Potosí,Chayanta,Pocoata,50403,500158,Collpakasa,TRUE,rural,67386552,0
Potosí,Chayanta,Ocurí,50404,500159,Ckara Ckara (Ocuri),TRUE,rural,0,0
Potosí,Chayanta,Ocurí,50404,500160,Luyupampa,TRUE,rural,0,0
Potosí,Chayanta,Ocurí,50404,500161,Maragua,TRUE,rural,0,0
Potosí,Chayanta,Ocurí,50404,500162,Marcoma,TRUE,rural,26132534,0
Potosí,Chayanta,Ocurí,50404,500163,Milluni,TRUE,rural,0,2
Potosí,Chayanta,Ocurí,50404,500164,Hosp. Ocuri,TRUE,rural,0,26
Potosí,Chayanta,Ocurí,50404,500165,Murifaya,TRUE,rural,0,3
Potosí,Chayanta,Ocurí,50404,500166,Pucaloma,TRUE,rural,74454149,0
Potosí,Chayanta,Ocurí,50404,500167,Yurimata,TRUE,rural,26132571,0
Potosí,Chayanta,Ocurí,50404,500168,Juthy,TRUE,rural,0,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500169,Chiro Kasa,TRUE,rural,0,2
Potosí,Charcas,San Pedro de Buena Vista,50501,500170,Cochubamduriri,TRUE,rural,0,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500171,Esquencachi,TRUE,rural,0,2
Potosí,Charcas,San Pedro de Buena Vista,50501,500172,Micani,TRUE,rural,0,2
Potosí,Charcas,San Pedro de Buena Vista,50501,500173,Moscari,TRUE,rural,0,2
Potosí,Charcas,San Pedro de Buena Vista,50501,500174,Pairumani,TRUE,rural,0,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500175,Quinamara,TRUE,rural,0,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500176,San Marcos,TRUE,rural,0,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500177,San Pedro De B.V.,TRUE,rural,72277915,0
Potosí,Charcas,San Pedro de Buena Vista,50501,500178,Suragua,TRUE,rural,0,2
Potosí,Charcas,San Pedro de Buena Vista,50501,500179,Toracari,TRUE,rural,0,2
Potosí,Charcas,Toro Toro,50502,500180,Anahuani,TRUE,rural,0,0
Potosí,Charcas,Toro Toro,50502,500181,Carasi,TRUE,rural,0,0
Potosí,Charcas,Toro Toro,50502,500182,Julo Grande,TRUE,rural,44135736,0
Potosí,Charcas,Toro Toro,50502,500183,Palla Palla,TRUE,rural,44145736,0
Potosí,Charcas,Toro Toro,50502,500184,Tambo Kasa,TRUE,rural,0,0
Potosí,Charcas,Toro Toro,50502,500185,Toro Toro,TRUE,rural,26132518,0
Potosí,Charcas,Toro Toro,50502,500186,Yambata,TRUE,rural,26137141,0
Potosí,Nor Chichas,Cotagaita,50601,500187,Ascanti,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500188,Calila,TRUE,rural,68377008,0
Potosí,Nor Chichas,Cotagaita,50601,500189,Cazon,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500190,Checochi,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500191,Chui Chui,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500192,Ckara Cara (Cotagaita),TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500193,Collpa Uno,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500194,Cornaca,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500195,Cotagaita,TRUE,rural,26949157,6
Potosí,Nor Chichas,Cotagaita,50601,500196,C.S. Cotagaita (Caja),TRUE,rural,0,4
Potosí,Nor Chichas,Cotagaita,50601,500197,Cotagaitilla,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500198,Escara,TRUE,urbano,0,0
Potosí,Nor Chichas,Cotagaita,50601,500199,Laytapi,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500200,Limeta,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500201,Mocko Pata,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500202,Palca Higueras,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500203,Pampa Grande,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500204,Quechisla,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500205,Ramadas,TRUE,rural,26134976,0
Potosí,Nor Chichas,Cotagaita,50601,500206,P. S. Sagrario,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500207,San Jorge,TRUE,rural,73877082,0
Potosí,Nor Chichas,Cotagaita,50601,500208,Tablaya Chica,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500209,C.S. Tasna Retiro,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500210,P.S. Tasna Rosario,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500211,Thapi,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500212,Tocla (Cotagaita),TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500213,Toropalca,TRUE,rural,73884532,0
Potosí,Nor Chichas,Cotagaita,50601,500214,Totora (Cotagaita),TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500215,Tumusla,TRUE,rural,26132532,0
Potosí,Nor Chichas,Cotagaita,50601,500216,Vichacla,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500217,Villa Concepcion,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500218,Tapchiquira,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500219,Tasna,TRUE,rural,0,0
Potosí,Nor Chichas,Cotagaita,50601,500220,C.S. Sagrario(Caja),TRUE,rural,0,0
Potosí,Nor Chichas,Vitichi,50602,500221,Aripalca,TRUE,rural,73894198,0
Potosí,Nor Chichas,Vitichi,50602,500222,Calcha,TRUE,rural,67943822,0
Potosí,Nor Chichas,Vitichi,50602,500223,Kehuaca Grande,TRUE,rural,74559808,0
Potosí,Nor Chichas,Vitichi,50602,500224,Pecka,TRUE,rural,73883968,0
Potosí,Nor Chichas,Vitichi,50602,500225,Pekajsi,TRUE,rural,73893019,0
Potosí,Nor Chichas,Vitichi,50602,500226,San Antonio,TRUE,rural,72386646,0
Potosí,Nor Chichas,Vitichi,50602,500227,Tusquiña,TRUE,rural,0,0
Potosí,Nor Chichas,Vitichi,50602,500228,Vitichi,TRUE,rural,0,0
Potosí,Nor Chichas,Vitichi,50602,500229,Yawisla,TRUE,rural,72378672,3
Potosí,Nor Chichas,Vitichi,50602,500230,Yulo,TRUE,rural,72769364,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500231,Colloma,TRUE,rural,73830719,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500232,Jankarachi,TRUE,rural,73829348,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500233,Layupampa,TRUE,rural,0,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500234,Mallcuchapi,TRUE,rural,72371995,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500235,Sacaca,TRUE,rural,0,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500236,Sakani,TRUE,rural,67239057,0
Potosí,Alonzo de Ibañez,Sacaca,50701,500237,Sillu Sillu,TRUE,rural,68310356,1
Potosí,Alonzo de Ibañez,Sacaca,50701,500238,Tarwuachapi,TRUE,rural,10261375,0
Potosí,Alonzo de Ibañez,Caripuyo,50702,500239,Corazon De Maria De Caripuyo,TRUE,rural,0,5
Potosí,Alonzo de Ibañez,Caripuyo,50702,500240,Chojlla,TRUE,rural,0,0
Potosí,Alonzo de Ibañez,Caripuyo,50702,500241,Huañachaca,TRUE,rural,0,0
Potosí,Alonzo de Ibañez,Caripuyo,50702,500242,Huanacoma,TRUE,rural,0,0
Potosí,Alonzo de Ibañez,Caripuyo,50702,500243,Jankojanko,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500244,Chacopampa,TRUE,rural,68402125,0
Potosí,Sur Chichas,Tupiza,50801,500245,C.S. Chilcobija,TRUE,rural,0,18
Potosí,Sur Chichas,Tupiza,50801,500246,Chuquiago,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500247,Esmoraca,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500248,Estarca,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500249,Humacha,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500250,Kenko,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500251,Molino,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500252,Nazareno,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500253,P.S. Oploca,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500254,Oploca,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500256,Oro Ingenio,TRUE,rural,26133394,0
Potosí,Sur Chichas,Tupiza,50801,500257,Pena Amarilla,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500258,P.S. Con Internacion Piedras Blancas,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500259,Quiriza,TRUE,rural,73365327,0
Potosí,Sur Chichas,Tupiza,50801,500260,Reynecilla,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500261,Rio Blanco,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500262,Salo,TRUE,rural,0,11
Potosí,Sur Chichas,Tupiza,50801,500263,San Jose Pampa Grande,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500264,San Miguel,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500265,Suipacha,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500266,Supira,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500267,Talina,TRUE,rural,74242155,4
Potosí,Sur Chichas,Tupiza,50801,500268,Tapaxa,TRUE,rural,0,0
Potosí,Sur Chichas,Tupiza,50801,500269,Tocloca,TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500270,Tupiza,TRUE,urbano,26942988,0
Potosí,Sur Chichas,Tupiza,50801,500271,Apostol Santiago,TRUE,urbano,6942917,0
Potosí,Sur Chichas,Tupiza,50801,500272,Villa Fatima,TRUE,urbano,6943270,0
Potosí,Sur Chichas,Tupiza,50801,500273,San Antonio (Tupiza),TRUE,urbano,26942943,0
Potosí,Sur Chichas,Tupiza,50801,500274,San Gerardo,TRUE,urbano,26942896,0
Potosí,Sur Chichas,Tupiza,50801,500275,Hosp. Eduardo Egua,TRUE,urbano,6942996,48
Potosí,Sur Chichas,Tupiza,50801,500276,C.S. Cossmil,TRUE,urbano,2780,0
Potosí,Sur Chichas,Tupiza,50801,500277,C.S. Senac - Tupiza,TRUE,urbano,2075,0
Potosí,Sur Chichas,Tupiza,50801,500278,"C.S. Con Internacion Villa Pacheco""",TRUE,rural,0,1
Potosí,Sur Chichas,Tupiza,50801,500279,C.S. Policonsultorio Nro. 37,TRUE,urbano,0,0
Potosí,Sur Chichas,Tupiza,50801,500281,Palquiza,TRUE,rural,74223313,0
